step,total_absorbed,total_fixed,total_growth
125,8.018088311374973,5.612661817962489,0.14432558960474953
126,8.018088311374973,5.612661817962489,0.14432558960474953
127,8.117321299493508,5.682124909645463,0.14611178339088313
128,8.240305372709726,5.7682137608968125,0.148325496708775
129,8.240305372709726,5.7682137608968125,0.148325496708775
130,8.66101314253924,6.062709199777482,0.15589823656570648
131,8.66101314253924,6.062709199777482,0.15589823656570648
132,9.257164014958711,6.4800148104711095,0.16662895226925695
133,9.257164014958711,6.4800148104711095,0.16662895226925695
134,9.769971525122896,6.83898006758604,0.1758594874522123
135,9.769971525122896,6.83898006758604,0.1758594874522123
136,9.769971525122896,6.83898006758604,0.1758594874522123
137,11.014972405723334,7.710480684006346,0.19826950330302018
138,11.014972405723334,7.710480684006346,0.19826950330302018
139,12.802049784112993,8.961434848879108,0.23043689611403403
140,12.802049784112993,8.961434848879108,0.23043689611403403
141,14.484951161326777,10.13946581292875,0.2607291209038821
142,14.484951161326777,10.13946581292875,0.2607291209038821
143,14.484951161326777,10.13946581292875,0.2607291209038821
144,16.52067379078027,11.564471653546198,0.2973721282340451
145,16.52067379078027,11.564471653546198,0.2973721282340451
146,19.619485232741486,13.733639662919062,0.35315073418934695
147,19.619485232741486,13.733639662919062,0.35315073418934695
148,22.566067812815735,15.796247468971023,0.4061892206306833
149,22.566067812815735,15.796247468971023,0.4061892206306833
